id,cycle,T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,WC,time_id,time_id_back
85.0,248.0,643.01,1599.6,1416.09,21.61,565.31,2388.36,9109.64,47.79,532.96,2388.36,8177.56,8.2531,395.0,39.4,23.7926,18.0,0,248.0,19.0
85.0,249.0,643.25,1593.74,1416.77,21.61,566.2,2388.46,9102.45,47.83,533.33,2388.42,8178.57,8.2754,396.0,39.61,23.7029,17.0,0,249.0,18.0
85.0,250.0,642.8,1591.86,1421.03,21.61,565.62,2388.42,9106.78,48.02,533.31,2388.36,8174.14,8.2626,396.0,39.53,23.6873,16.0,0,250.0,17.0
85.0,251.0,643.67,1604.13,1423.95,21.61,566.39,2388.46,9116.38,47.96,533.79,2388.43,8185.41,8.2584,395.0,39.49,23.7501,15.0,0,251.0,16.0
85.0,252.0,643.42,1598.98,1410.9,21.61,566.11,2388.42,9111.24,48.04,533.31,2388.49,8176.56,8.281,395.0,39.56,23.7941,14.0,0,252.0,15.0
85.0,253.0,643.22,1592.36,1416.68,21.61,566.36,2388.44,9109.64,47.85,534.06,2388.45,8181.56,8.2861,394.0,39.38,23.7059,13.0,0,253.0,14.0
85.0,254.0,642.5,1596.7,1408.99,21.61,565.98,2388.48,9110.63,47.93,534.05,2388.5,8181.66,8.2955,395.0,39.68,23.7297,12.0,0,254.0,13.0
85.0,255.0,643.06,1598.31,1421.76,21.6,566.72,2388.5,9114.1,48.0,534.21,2388.46,8178.15,8.263,397.0,39.57,23.6326,11.0,0,255.0,12.0
85.0,256.0,642.9,1605.08,1420.58,21.61,567.07,2388.47,9119.46,48.08,533.99,2388.43,8182.03,8.2649,396.0,39.24,23.86,10.0,0,256.0,11.0
85.0,257.0,642.8,1602.64,1416.41,21.61,567.06,2388.53,9105.63,48.04,533.99,2388.43,8184.04,8.276,395.0,39.65,23.6089,9.0,0,257.0,10.0
85.0,258.0,643.44,1599.74,1427.05,21.61,568.15,2388.52,9117.05,48.03,535.29,2388.5,8186.34,8.2505,396.0,39.63,23.6925,8.0,0,258.0,9.0
85.0,259.0,643.16,1597.17,1421.8,21.61,568.01,2388.51,9114.85,47.91,534.77,2388.5,8180.6,8.2407,396.0,39.52,23.7389,7.0,0,259.0,8.0
85.0,260.0,643.26,1595.72,1424.52,21.61,568.12,2388.46,9118.33,48.11,535.08,2388.52,8192.42,8.2468,395.0,39.59,23.7381,6.0,0,260.0,7.0
85.0,261.0,643.39,1604.51,1419.44,21.6,567.8,2388.48,9110.87,48.03,534.88,2388.48,8184.61,8.2562,394.0,39.58,23.7261,5.0,0,261.0,6.0
85.0,262.0,643.35,1604.17,1427.23,21.61,569.11,2388.53,9120.78,48.28,535.6,2388.52,8186.44,8.2394,397.0,39.74,23.7415,4.0,0,262.0,5.0
85.0,263.0,643.01,1597.87,1422.18,21.6,568.38,2388.49,9122.26,48.06,535.96,2388.49,8188.25,8.2248,394.0,39.61,23.6693,3.0,0,263.0,4.0
85.0,264.0,643.08,1605.0,1427.4,21.61,569.1,2388.56,9126.52,48.08,536.07,2388.56,8187.84,8.2444,396.0,39.73,23.8194,2.0,0,264.0,3.0
85.0,265.0,643.82,1606.2,1417.56,21.61,568.92,2388.59,9119.87,48.27,536.57,2388.53,8191.84,8.2604,398.0,39.67,23.8388,1.0,0,265.0,2.0
85.0,266.0,643.93,1601.35,1431.62,21.61,569.74,2388.56,9126.41,48.07,536.43,2388.59,8186.89,8.2485,396.0,39.76,23.7563,0.0,0,266.0,1.0
86.0,1.0,642.38,1586.97,1394.22,21.61,554.42,2388.05,9048.81,47.3,521.84,2388.02,8136.6,8.3698,390.0,38.97,23.4138,340.0,0,1.0,341.0
86.0,2.0,641.7,1579.36,1403.54,21.61,554.36,2388.05,9051.52,47.19,522.6,2388.05,8138.17,8.4272,392.0,38.95,23.4826,339.0,0,2.0,340.0
86.0,3.0,642.25,1585.72,1401.08,21.61,554.63,2388.04,9054.78,47.15,522.05,2388.04,8135.18,8.4139,391.0,39.09,23.4793,338.0,0,3.0,339.0
86.0,4.0,641.77,1585.38,1399.96,21.61,554.61,2388.05,9053.93,47.17,522.23,2388.02,8139.78,8.3925,392.0,39.04,23.4577,337.0,0,4.0,338.0
86.0,5.0,642.44,1589.74,1402.81,21.61,554.21,2388.05,9051.14,47.31,522.49,2387.98,8141.59,8.4035,392.0,38.94,23.3407,336.0,0,5.0,337.0
86.0,6.0,641.87,1586.74,1393.43,21.61,554.1,2387.99,9052.65,47.12,522.0,2388.04,8140.88,8.3946,391.0,39.24,23.422,335.0,0,6.0,336.0
86.0,7.0,641.95,1577.28,1403.73,21.61,554.76,2388.02,9058.49,47.22,522.61,2388.01,8137.76,8.4102,392.0,38.91,23.4155,334.0,0,7.0,335.0
86.0,8.0,641.98,1579.58,1397.22,21.61,554.55,2388.0,9061.78,47.1,522.26,2387.98,8145.93,8.4212,392.0,38.99,23.4824,333.0,0,8.0,334.0
86.0,9.0,642.55,1583.51,1397.02,21.61,554.49,2388.02,9059.58,47.15,522.59,2388.02,8134.84,8.3795,391.0,39.17,23.3473,332.0,0,9.0,333.0
86.0,10.0,642.56,1583.28,1401.9,21.61,553.44,2388.03,9059.03,47.32,522.49,2388.06,8141.66,8.4022,392.0,39.05,23.44,331.0,0,10.0,332.0
86.0,11.0,642.53,1586.72,1390.8,21.61,553.83,2388.06,9057.76,47.24,521.92,2388.04,8138.81,8.3785,391.0,38.97,23.4447,330.0,0,11.0,331.0
86.0,12.0,642.28,1579.27,1401.61,21.6,554.74,2388.0,9056.33,47.07,522.21,2387.98,8133.96,8.4308,392.0,39.18,23.3827,329.0,0,12.0,330.0
86.0,13.0,641.89,1584.96,1401.24,21.6,555.2,2388.0,9050.09,47.2,522.31,2388.0,8137.31,8.3919,392.0,38.89,23.3586,328.0,0,13.0,329.0
86.0,14.0,642.27,1579.73,1398.87,21.61,554.81,2388.07,9052.73,47.04,522.5,2388.02,8139.53,8.3939,391.0,39.04,23.3739,327.0,0,14.0,328.0
86.0,15.0,642.33,1587.85,1400.86,21.61,554.02,2388.05,9062.61,47.09,522.38,2388.03,8133.63,8.3973,392.0,38.95,23.3517,326.0,0,15.0,327.0
86.0,16.0,642.35,1587.41,1400.54,21.61,554.12,2387.95,9058.03,47.12,522.1,2387.99,8138.26,8.4091,392.0,39.08,23.423,325.0,0,16.0,326.0
86.0,17.0,642.4,1579.52,1402.63,21.61,554.51,2388.03,9056.4,47.11,522.34,2388.01,8142.03,8.3768,390.0,39.01,23.4938,324.0,0,17.0,325.0
86.0,18.0,642.19,1580.22,1401.17,21.61,553.87,2388.05,9055.08,47.22,521.84,2387.96,8144.16,8.3914,391.0,38.97,23.4331,323.0,0,18.0,324.0
86.0,19.0,642.11,1578.77,1401.58,21.61,554.1,2388.0,9054.08,47.2,522.46,2388.06,8132.94,8.3397,391.0,38.98,23.5851,322.0,0,19.0,323.0
86.0,20.0,642.25,1584.15,1398.21,21.61,554.09,2388.02,9056.43,47.08,522.63,2388.01,8141.16,8.3809,391.0,38.9,23.4969,321.0,0,20.0,322.0
86.0,21.0,642.29,1587.32,1399.32,21.61,553.86,2387.97,9055.96,47.37,522.62,2388.05,8138.95,8.4102,391.0,39.07,23.382,320.0,0,21.0,321.0
86.0,22.0,641.82,1584.07,1399.03,21.61,554.23,2388.04,9052.21,47.24,522.99,2388.02,8142.34,8.4122,392.0,39.04,23.4758,319.0,0,22.0,320.0
86.0,23.0,642.07,1581.94,1389.52,21.61,554.58,2387.99,9060.34,47.09,522.66,2388.01,8133.35,8.3899,393.0,38.85,23.2638,318.0,0,23.0,319.0
86.0,24.0,642.02,1589.62,1394.45,21.61,554.69,2387.97,9053.46,47.1,522.52,2388.01,8137.79,8.3993,391.0,39.06,23.3805,317.0,0,24.0,318.0
86.0,25.0,642.32,1587.46,1401.08,21.6,553.93,2387.98,9056.44,47.3,522.05,2388.02,8141.39,8.3778,391.0,38.95,23.3907,316.0,0,25.0,317.0
86.0,26.0,641.92,1583.27,1398.14,21.61,555.11,2388.04,9060.68,47.35,523.15,2387.99,8140.45,8.4208,392.0,39.08,23.2424,315.0,0,26.0,316.0
86.0,27.0,641.81,1584.06,1393.67,21.61,554.21,2388.04,9059.75,47.28,522.22,2388.03,8147.43,8.4258,392.0,38.85,23.4011,314.0,0,27.0,315.0
86.0,28.0,641.81,1583.19,1396.97,21.61,555.48,2388.01,9059.84,47.33,522.51,2388.06,8132.71,8.3564,391.0,38.93,23.299,313.0,0,28.0,314.0
86.0,29.0,642.26,1585.82,1400.49,21.61,554.9,2388.0,9057.68,47.2,522.13,2388.04,8139.31,8.406,390.0,38.81,23.4497,312.0,0,29.0,313.0
86.0,30.0,642.15,1584.44,1400.49,21.61,553.77,2388.01,9060.24,47.2,521.91,2388.0,8134.58,8.415,392.0,39.06,23.577,311.0,0,30.0,312.0
86.0,31.0,642.49,1579.87,1394.51,21.61,554.29,2388.04,9052.33,47.48,521.97,2387.97,8133.73,8.4135,390.0,39.03,23.5046,310.0,0,31.0,311.0
86.0,32.0,642.39,1584.37,1392.83,21.61,554.49,2387.98,9053.48,47.28,521.78,2388.07,8140.25,8.3836,392.0,38.88,23.4332,309.0,0,32.0,310.0
86.0,33.0,642.54,1582.02,1400.67,21.61,554.16,2388.05,9053.72,47.36,521.82,2388.01,8134.52,8.3716,392.0,39.11,23.3935,308.0,0,33.0,309.0
86.0,34.0,642.27,1590.66,1402.82,21.61,554.75,2388.07,9055.79,47.21,521.7,2387.95,8136.68,8.3993,391.0,39.13,23.4854,307.0,0,34.0,308.0
86.0,35.0,641.77,1577.58,1389.15,21.61,554.33,2387.98,9052.1,47.27,522.17,2388.02,8138.36,8.3781,393.0,39.07,23.3944,306.0,0,35.0,307.0
86.0,36.0,642.22,1583.62,1403.91,21.6,554.63,2388.01,9057.66,47.04,522.16,2387.98,8138.02,8.4155,390.0,39.12,23.4149,305.0,0,36.0,306.0
86.0,37.0,641.94,1580.35,1395.45,21.6,554.13,2388.04,9059.77,47.1,521.98,2388.03,8140.5,8.4235,392.0,39.22,23.3684,304.0,0,37.0,305.0
86.0,38.0,642.1,1583.57,1401.61,21.61,554.45,2388.05,9052.33,47.2,521.97,2388.06,8137.32,8.4097,392.0,38.97,23.3623,303.0,0,38.0,304.0
86.0,39.0,642.3,1586.44,1397.15,21.61,554.57,2388.05,9058.32,47.29,522.36,2388.04,8137.72,8.3961,393.0,38.82,23.369,302.0,0,39.0,303.0
86.0,40.0,642.15,1586.82,1403.7,21.61,553.88,2388.01,9060.6,47.21,522.39,2387.98,8139.42,8.3777,392.0,38.87,23.437,301.0,0,40.0,302.0
86.0,41.0,641.92,1584.4,1394.16,21.61,554.01,2387.99,9058.22,47.13,522.12,2388.06,8133.67,8.3961,391.0,39.04,23.4341,300.0,0,41.0,301.0
86.0,42.0,642.52,1588.36,1403.88,21.61,554.29,2388.02,9054.4,47.05,522.22,2388.02,8136.24,8.3942,390.0,39.05,23.3683,299.0,0,42.0,300.0
86.0,43.0,642.44,1581.34,1393.16,21.61,554.25,2388.04,9054.08,47.19,522.42,2387.99,8132.66,8.3743,392.0,39.09,23.4282,298.0,0,43.0,299.0
86.0,44.0,642.34,1585.7,1389.13,21.61,554.5,2388.01,9050.12,47.31,522.21,2388.02,8142.59,8.4268,392.0,38.99,23.466,297.0,0,44.0,298.0
86.0,45.0,641.88,1580.44,1398.08,21.61,554.95,2387.99,9056.63,46.99,522.02,2388.03,8140.1,8.4329,393.0,38.95,23.4519,296.0,0,45.0,297.0
86.0,46.0,642.1,1582.14,1397.82,21.61,554.42,2388.02,9063.37,47.23,521.96,2388.01,8137.12,8.4183,391.0,39.06,23.4109,295.0,0,46.0,296.0
86.0,47.0,642.5,1585.53,1401.02,21.6,554.11,2388.05,9057.09,47.32,522.26,2388.07,8141.24,8.3674,392.0,39.26,23.3748,294.0,0,47.0,295.0
86.0,48.0,642.0,1582.95,1395.22,21.6,555.55,2387.98,9054.99,47.29,523.21,2388.02,8140.2,8.3931,393.0,39.01,23.463,293.0,0,48.0,294.0
86.0,49.0,642.49,1592.59,1404.65,21.61,553.72,2387.98,9060.03,47.31,522.65,2388.0,8142.43,8.3684,390.0,38.67,23.4678,292.0,0,49.0,293.0
86.0,50.0,641.83,1579.98,1408.93,21.61,555.28,2388.02,9062.41,47.2,522.06,2387.96,8139.15,8.3662,392.0,38.88,23.3507,291.0,0,50.0,292.0
86.0,51.0,642.26,1588.35,1402.83,21.61,553.91,2388.06,9056.75,47.45,521.52,2388.03,8135.27,8.3958,392.0,39.12,23.3908,290.0,0,51.0,291.0
86.0,52.0,642.4,1582.8,1399.88,21.61,554.33,2388.02,9057.36,47.17,522.55,2388.01,8133.93,8.4034,391.0,39.17,23.3126,289.0,0,52.0,290.0
86.0,53.0,642.24,1590.66,1397.22,21.61,554.58,2388.06,9062.92,47.2,522.19,2388.06,8145.44,8.3937,391.0,39.03,23.4334,288.0,0,53.0,289.0
86.0,54.0,642.12,1584.81,1392.54,21.61,554.24,2388.04,9063.51,47.24,522.26,2388.03,8138.14,8.3841,391.0,39.13,23.4256,287.0,0,54.0,288.0
86.0,55.0,641.76,1584.29,1399.92,21.61,554.69,2387.97,9056.82,47.29,522.19,2388.02,8144.94,8.3804,391.0,39.0,23.4714,286.0,0,55.0,287.0
86.0,56.0,642.32,1585.47,1397.62,21.61,553.66,2388.05,9052.27,47.22,522.06,2388.0,8141.83,8.3897,391.0,38.94,23.4403,285.0,0,56.0,286.0
86.0,57.0,642.15,1591.53,1403.69,21.61,554.69,2388.04,9060.59,47.39,522.28,2388.04,8139.98,8.409,393.0,39.02,23.3742,284.0,0,57.0,285.0
86.0,58.0,642.02,1585.01,1402.75,21.61,554.15,2388.0,9048.58,47.16,522.03,2387.99,8142.14,8.4134,392.0,39.09,23.4229,283.0,0,58.0,284.0
86.0,59.0,642.75,1583.27,1403.63,21.61,553.5,2388.04,9065.1,47.1,521.89,2388.0,8142.03,8.3813,391.0,39.05,23.3648,282.0,0,59.0,283.0
86.0,60.0,641.86,1589.3,1400.73,21.61,554.26,2388.02,9056.55,47.28,522.03,2387.97,8138.62,8.4011,392.0,39.07,23.4141,281.0,0,60.0,282.0
86.0,61.0,642.11,1584.71,1394.08,21.61,554.83,2388.03,9046.81,47.19,522.74,2388.06,8140.26,8.3978,392.0,39.07,23.4696,280.0,0,61.0,281.0
86.0,62.0,642.68,1582.0,1396.86,21.61,554.67,2388.05,9055.63,47.54,522.19,2388.0,8142.49,8.3765,391.0,38.96,23.2615,279.0,0,62.0,280.0
86.0,63.0,642.32,1581.29,1395.48,21.61,553.97,2387.96,9060.25,47.25,522.09,2387.97,8139.24,8.3933,393.0,38.96,23.3014,278.0,0,63.0,279.0
86.0,64.0,642.28,1584.71,1396.56,21.61,554.77,2387.98,9058.59,47.03,522.82,2388.03,8133.87,8.4119,392.0,39.13,23.4014,277.0,0,64.0,278.0
86.0,65.0,641.85,1581.05,1400.16,21.61,554.18,2388.04,9059.16,47.32,521.9,2387.96,8148.73,8.4165,392.0,38.93,23.4153,276.0,0,65.0,277.0
86.0,66.0,641.8,1576.26,1402.24,21.61,554.09,2388.01,9053.82,47.22,521.85,2388.02,8139.68,8.3862,393.0,39.14,23.516,275.0,0,66.0,276.0
86.0,67.0,642.18,1584.52,1401.14,21.61,553.71,2388.03,9056.9,47.08,522.1,2388.03,8141.03,8.3975,393.0,38.85,23.3522,274.0,0,67.0,275.0
86.0,68.0,641.62,1578.74,1396.72,21.61,553.6,2388.07,9063.52,47.42,522.22,2388.01,8138.25,8.4141,393.0,39.13,23.4062,273.0,0,68.0,274.0
86.0,69.0,642.56,1585.32,1402.86,21.61,554.14,2387.98,9057.1,47.08,522.29,2388.03,8139.31,8.3977,392.0,39.09,23.3214,272.0,0,69.0,273.0
86.0,70.0,642.21,1588.26,1400.25,21.61,554.81,2387.99,9060.65,47.01,521.8,2388.05,8140.44,8.4328,392.0,38.95,23.3591,271.0,0,70.0,272.0
86.0,71.0,642.16,1585.59,1404.86,21.61,553.89,2388.04,9061.2,47.23,522.3,2388.06,8135.47,8.3971,390.0,39.02,23.3913,270.0,0,71.0,271.0
86.0,72.0,641.98,1587.94,1397.68,21.61,554.73,2387.99,9056.78,47.16,522.95,2388.01,8139.4,8.3863,392.0,38.92,23.4183,269.0,0,72.0,270.0
86.0,73.0,642.26,1585.29,1395.33,21.61,553.98,2388.0,9052.19,47.19,521.73,2388.02,8142.36,8.3955,391.0,38.97,23.3738,268.0,0,73.0,269.0
86.0,74.0,641.95,1590.18,1396.19,21.61,553.76,2388.03,9058.99,47.37,522.51,2388.01,8136.23,8.4117,393.0,39.02,23.351,267.0,0,74.0,268.0
86.0,75.0,642.58,1579.37,1398.37,21.61,553.65,2388.09,9055.9,47.34,522.34,2387.98,8141.72,8.3928,392.0,39.03,23.4926,266.0,0,75.0,267.0
86.0,76.0,642.01,1580.95,1405.63,21.61,553.93,2388.03,9063.29,47.21,522.14,2388.01,8137.83,8.3907,391.0,39.06,23.4214,265.0,0,76.0,266.0
86.0,77.0,642.13,1592.61,1397.77,21.61,553.65,2388.06,9053.49,47.35,522.52,2388.02,8140.0,8.4039,391.0,38.89,23.4029,264.0,0,77.0,265.0
86.0,78.0,642.32,1585.82,1399.5,21.6,553.96,2388.04,9050.53,47.18,521.94,2388.0,8141.15,8.3762,391.0,38.93,23.3792,263.0,0,78.0,264.0
86.0,79.0,642.75,1579.49,1395.25,21.61,554.75,2387.99,9061.31,47.24,521.87,2388.03,8140.59,8.4294,393.0,38.95,23.4348,262.0,0,79.0,263.0
86.0,80.0,642.51,1590.7,1402.37,21.61,553.99,2388.07,9057.96,47.2,521.85,2388.08,8140.23,8.409,390.0,39.06,23.3035,261.0,0,80.0,262.0
86.0,81.0,642.24,1586.39,1400.97,21.61,554.11,2388.03,9055.03,47.34,522.44,2388.03,8138.88,8.386,390.0,38.93,23.3224,260.0,0,81.0,261.0
86.0,82.0,642.11,1588.01,1395.74,21.61,554.79,2388.07,9059.74,47.05,522.24,2388.05,8139.44,8.4411,393.0,39.01,23.3815,259.0,0,82.0,260.0
86.0,83.0,641.83,1577.47,1401.73,21.61,554.47,2388.11,9051.92,47.17,522.35,2388.06,8140.83,8.3891,392.0,38.89,23.4752,258.0,0,83.0,259.0
86.0,84.0,642.66,1583.87,1394.13,21.61,554.6,2388.03,9056.57,47.2,522.33,2388.04,8136.53,8.4029,392.0,39.13,23.3115,257.0,0,84.0,258.0
86.0,85.0,641.78,1579.7,1399.16,21.61,553.89,2388.03,9058.76,47.33,522.28,2387.97,8141.14,8.3802,392.0,38.96,23.3874,256.0,0,85.0,257.0
86.0,86.0,642.75,1590.2,1394.94,21.61,554.53,2388.13,9056.53,47.17,522.32,2388.05,8139.97,8.3777,390.0,38.94,23.2727,255.0,0,86.0,256.0
86.0,87.0,642.05,1583.98,1399.03,21.61,553.91,2388.05,9058.46,47.25,521.95,2388.02,8141.83,8.3817,393.0,39.14,23.3681,254.0,0,87.0,255.0
86.0,88.0,641.7,1588.74,1394.08,21.61,554.15,2388.05,9060.99,47.34,522.57,2387.94,8144.54,8.3954,392.0,39.21,23.4663,253.0,0,88.0,254.0
86.0,89.0,642.11,1588.91,1405.33,21.61,554.34,2388.07,9056.83,47.34,522.33,2388.01,8140.61,8.4058,392.0,39.23,23.4322,252.0,0,89.0,253.0
86.0,90.0,642.14,1591.27,1397.35,21.61,553.53,2387.98,9057.36,47.2,522.05,2387.97,8140.09,8.4382,391.0,38.99,23.4187,251.0,0,90.0,252.0
86.0,91.0,642.46,1588.63,1388.66,21.61,554.09,2388.06,9059.1,47.19,522.83,2388.0,8132.77,8.4146,391.0,39.17,23.303,250.0,0,91.0,251.0
86.0,92.0,642.98,1592.43,1399.54,21.61,553.92,2388.09,9055.74,47.33,522.24,2388.02,8141.62,8.4195,392.0,38.83,23.3436,249.0,0,92.0,250.0
86.0,93.0,642.09,1592.87,1397.36,21.61,553.94,2388.0,9059.01,47.21,522.42,2388.04,8134.43,8.4049,394.0,39.06,23.4149,248.0,0,93.0,249.0
86.0,94.0,642.53,1589.55,1400.74,21.61,553.85,2388.09,9057.81,47.06,522.07,2388.0,8140.63,8.3608,393.0,38.96,23.4413,247.0,0,94.0,248.0
86.0,95.0,641.92,1592.08,1396.86,21.61,554.93,2388.01,9059.04,47.35,522.18,2387.97,8140.19,8.4213,391.0,38.99,23.4334,246.0,0,95.0,247.0
86.0,96.0,642.26,1596.61,1406.19,21.61,554.27,2388.01,9056.31,47.3,522.31,2388.0,8141.36,8.3937,391.0,39.09,23.3374,245.0,0,96.0,246.0
86.0,97.0,642.73,1581.48,1398.43,21.61,555.08,2387.95,9064.02,47.25,522.71,2388.06,8139.87,8.4192,393.0,38.97,23.4374,244.0,0,97.0,245.0
86.0,98.0,642.05,1584.63,1398.73,21.6,554.8,2388.05,9059.92,47.34,521.85,2388.04,8137.75,8.3771,392.0,39.03,23.4791,243.0,0,98.0,244.0
86.0,99.0,642.28,1581.13,1397.63,21.61,555.05,2388.01,9059.58,47.26,522.14,2388.05,8141.98,8.4218,390.0,39.05,23.2726,242.0,0,99.0,243.0
86.0,100.0,642.51,1583.65,1400.5,21.6,553.57,2388.01,9057.78,47.25,522.71,2387.99,8140.53,8.4269,392.0,38.94,23.4118,241.0,0,100.0,242.0
86.0,101.0,642.45,1581.04,1397.67,21.61,554.16,2388.04,9054.15,47.16,522.51,2387.96,8136.25,8.4095,389.0,38.96,23.4012,240.0,0,101.0,241.0
86.0,102.0,641.78,1593.97,1393.76,21.61,554.37,2387.99,9069.96,47.22,522.09,2388.04,8139.26,8.4042,391.0,38.94,23.3473,239.0,0,102.0,240.0
86.0,103.0,642.04,1589.55,1390.48,21.61,554.04,2388.03,9061.38,47.32,522.61,2387.99,8146.29,8.4337,392.0,39.15,23.319,238.0,0,103.0,239.0
86.0,104.0,641.86,1578.94,1397.21,21.61,553.99,2388.02,9051.57,47.31,521.88,2388.05,8144.12,8.4132,392.0,38.83,23.3371,237.0,0,104.0,238.0
86.0,105.0,642.79,1580.39,1400.69,21.61,553.38,2388.0,9057.13,47.2,522.28,2388.02,8145.67,8.3832,391.0,38.92,23.448,236.0,0,105.0,237.0
86.0,106.0,642.53,1586.0,1403.3,21.61,554.61,2388.01,9060.45,47.17,522.1,2388.0,8139.95,8.3912,392.0,39.01,23.4038,235.0,0,106.0,236.0
86.0,107.0,642.12,1589.39,1400.73,21.61,554.05,2388.08,9059.73,47.43,522.61,2388.07,8141.68,8.3713,391.0,38.89,23.3051,234.0,0,107.0,235.0
86.0,108.0,642.33,1583.57,1401.65,21.61,554.55,2388.07,9057.51,47.26,521.83,2388.0,8142.78,8.3827,392.0,39.14,23.3986,233.0,0,108.0,234.0
86.0,109.0,642.59,1587.43,1397.65,21.61,554.09,2388.05,9056.14,47.26,522.43,2387.98,8148.63,8.3683,391.0,39.09,23.4354,232.0,0,109.0,233.0
86.0,110.0,642.53,1581.72,1394.51,21.6,553.69,2388.02,9058.95,47.26,522.46,2388.05,8143.3,8.417,391.0,39.05,23.2691,231.0,0,110.0,232.0
86.0,111.0,642.13,1585.71,1396.71,21.61,553.72,2388.02,9059.76,47.18,522.02,2388.04,8142.85,8.3944,391.0,39.02,23.4268,230.0,0,111.0,231.0
86.0,112.0,642.0,1584.63,1398.95,21.61,554.15,2388.01,9057.7,47.35,522.31,2388.0,8140.79,8.3938,392.0,38.91,23.5193,229.0,0,112.0,230.0
86.0,113.0,642.14,1584.95,1399.38,21.61,554.29,2387.99,9056.99,47.17,522.67,2388.0,8147.46,8.4195,392.0,39.02,23.4479,228.0,0,113.0,229.0
86.0,114.0,641.85,1581.8,1401.47,21.61,553.73,2388.03,9061.75,47.28,521.82,2388.02,8142.27,8.4014,392.0,39.05,23.3689,227.0,0,114.0,228.0
86.0,115.0,642.24,1583.16,1406.64,21.61,553.75,2388.02,9056.55,47.39,522.7,2388.1,8139.97,8.3955,390.0,39.01,23.4304,226.0,0,115.0,227.0
86.0,116.0,642.32,1592.08,1399.37,21.61,553.79,2388.0,9057.31,47.31,522.2,2388.05,8147.91,8.4151,392.0,39.0,23.4068,225.0,0,116.0,226.0
86.0,117.0,642.69,1584.52,1399.15,21.61,553.94,2388.04,9052.38,47.24,521.69,2388.04,8140.13,8.3997,389.0,38.88,23.3408,224.0,0,117.0,225.0
86.0,118.0,642.69,1585.81,1402.8,21.61,554.4,2388.05,9059.06,47.26,522.56,2388.03,8142.4,8.4193,392.0,39.04,23.3378,223.0,0,118.0,224.0
86.0,119.0,641.97,1582.91,1397.56,21.61,554.38,2387.96,9067.11,47.3,522.47,2388.02,8141.86,8.4062,393.0,39.04,23.3111,222.0,0,119.0,223.0
86.0,120.0,641.88,1596.44,1401.67,21.61,554.36,2388.02,9061.25,47.4,522.24,2388.03,8139.46,8.3721,392.0,39.0,23.3633,221.0,0,120.0,222.0
86.0,121.0,642.34,1588.11,1397.44,21.61,554.25,2388.01,9054.27,47.37,522.01,2388.08,8144.17,8.4303,392.0,39.02,23.3551,220.0,0,121.0,221.0
86.0,122.0,642.55,1591.64,1399.5,21.61,553.85,2388.01,9054.95,47.34,521.97,2388.06,8142.16,8.3922,392.0,38.94,23.3182,219.0,0,122.0,220.0
86.0,123.0,642.01,1588.01,1400.06,21.61,554.12,2388.06,9063.94,47.31,522.55,2388.07,8144.71,8.411,392.0,39.08,23.3623,218.0,0,123.0,219.0
86.0,124.0,642.28,1586.28,1399.73,21.61,554.7,2387.98,9062.91,47.15,522.25,2388.04,8142.72,8.3818,394.0,39.09,23.476,217.0,0,124.0,218.0
86.0,125.0,642.4,1586.55,1400.77,21.61,553.19,2388.04,9057.08,47.12,522.51,2388.04,8143.22,8.3762,392.0,38.97,23.5282,216.0,0,125.0,217.0
86.0,126.0,642.39,1583.96,1402.15,21.6,554.95,2387.99,9062.79,47.16,521.98,2388.04,8141.22,8.3693,392.0,39.05,23.352,215.0,0,126.0,216.0
86.0,127.0,642.37,1592.33,1396.09,21.61,554.18,2387.98,9066.59,47.29,521.92,2387.99,8140.45,8.4034,393.0,39.0,23.4479,214.0,0,127.0,215.0
86.0,128.0,641.87,1590.02,1401.09,21.61,553.62,2388.01,9057.52,47.17,521.84,2387.98,8145.17,8.4124,393.0,39.19,23.3913,213.0,0,128.0,214.0
86.0,129.0,642.51,1590.68,1400.38,21.61,554.25,2388.03,9062.51,47.33,522.27,2388.05,8138.27,8.415,392.0,39.02,23.4525,212.0,0,129.0,213.0
86.0,130.0,642.37,1579.55,1398.08,21.61,554.06,2388.02,9055.19,47.32,522.36,2388.04,8145.14,8.4229,391.0,39.07,23.3423,211.0,0,130.0,212.0
86.0,131.0,642.32,1588.15,1397.97,21.61,554.45,2388.07,9061.96,47.3,522.75,2388.06,8133.99,8.4088,392.0,38.85,23.4971,210.0,0,131.0,211.0
86.0,132.0,642.36,1590.23,1404.81,21.61,553.76,2387.95,9058.0,47.28,521.96,2388.02,8148.41,8.4119,393.0,38.98,23.3223,209.0,0,132.0,210.0
86.0,133.0,642.01,1586.42,1400.84,21.61,553.59,2388.0,9062.92,47.14,522.11,2387.96,8141.15,8.4063,392.0,39.04,23.3689,208.0,0,133.0,209.0
86.0,134.0,642.4,1588.52,1401.4,21.61,554.2,2388.0,9063.93,47.37,522.02,2388.03,8139.84,8.4028,392.0,39.05,23.4446,207.0,0,134.0,208.0
86.0,135.0,642.35,1590.61,1396.72,21.61,554.33,2387.99,9058.75,47.48,522.16,2388.02,8143.53,8.4133,394.0,39.07,23.4135,206.0,0,135.0,207.0
86.0,136.0,642.33,1579.24,1398.98,21.61,553.69,2388.02,9061.55,47.2,522.36,2388.1,8144.96,8.423,391.0,38.92,23.3037,205.0,0,136.0,206.0
